InventoryID,DateKey,ProductID,RegionID,OpeningStock,ClosingStock
I048078,20251023,P0317,57,1333,1433
I048079,20220319,P0170,54,4004,869
I048080,20241229,P0183,77,3703,2780
I048081,20240829,P0011,89,4244,346
I048082,20241018,P0082,30,1853,2670
I048083,20250613,P0262,51,3796,2914
I048084,20221005,P0101,114,3161,3293
I048085,20241027,P0216,146,4661,1435
I048086,20230115,P0078,65,3419,3589
I048087,20250219,P0285,83,2259,653
I048088,20230821,P0147,26,4627,778
I048089,20240721,P0023,18,3273,2518
I048090,20230805,P0174,142,4714,1442
I048091,20220607,P0386,31,4481,1133
I048092,20250518,P0127,125,3519,113
I048093,20240521,P0433,34,4537,661
I048094,20220603,P0412,83,1015,2904
I048095,20230525,P0286,41,4925,2194
I048096,20241215,P0066,28,2551,2783
I048097,20220121,P0448,48,646,1254
I048098,20240606,P0127,147,2672,3351
I048099,20250314,P0216,57,4954,2748
I048100,20250920,P0322,19,3123,3888
I048101,20240608,P0321,38,2088,2682
I048102,20221023,P0258,66,4809,3176
I048103,20220219,P0329,141,3070,2346
I048104,20220119,P0097,85,1953,1834
I048105,20220531,P0374,3,1499,3645
I048106,20240909,P0168,17,2303,1604
I048107,20220709,P0292,143,1930,1689
I048108,20251008,P0033,142,2642,788
I048109,20230412,P0415,23,1669,354
I048110,20240529,P0130,144,2911,3372
I048111,20230728,P0403,23,4379,3253
I048112,20250829,P0135,41,1223,2050
I048113,20240903,P0245,72,2343,75
I048114,20240723,P0421,138,771,428
I048115,20251230,P0265,108,2422,1060
I048116,20251027,P0185,144,4006,1292
I048117,20230825,P0060,88,2968,878
I048118,20250211,P0156,129,4957,2243
I048119,20250703,P0211,33,1088,1587
I048120,20221119,P0101,124,3470,1301
I048121,20220202,P0233,50,4504,2954
I048122,20250608,P0140,75,2456,540
I048123,20250923,P0038,40,2208,1501
I048124,20231028,P0316,95,4506,1839
I048125,20231016,P0304,64,1031,2730
I048126,20230823,P0030,14,4621,2253
I048127,20220807,P0232,14,4407,3435
I048128,20250403,P0140,111,2575,2222
I048129,20240825,P0382,83,3716,1052
I048130,20230507,P0268,139,2815,92
I048131,20231005,P0201,24,4111,1822
I048132,20240522,P0472,147,395,2105
I048133,20221006,P0082,75,2106,3675
I048134,20220508,P0493,72,2151,3998
I048135,20250111,P0124,4,4720,115
I048136,20250109,P0484,128,4829,1636
I048137,20230709,P0137,76,4078,1968
I048138,20250506,P0194,138,3243,3549
I048139,20230313,P0198,65,2032,2541
I048140,20240513,P0111,9,4600,2622
I048141,20240723,P0033,48,163,2795
I048142,20220818,P0171,148,4081,2738
I048143,20251216,P0292,28,1770,3429
I048144,20231015,P0487,138,3539,3266
I048145,20221127,P0145,3,685,1970
I048146,20231117,P0069,45,4207,652
I048147,20250613,P0159,116,2338,1563
I048148,20220308,P0183,121,3593,2236
I048149,20230814,P0329,14,4220,234
I048150,20221210,P0304,117,4944,3991
I048151,20230724,P0151,30,1650,573
I048152,20240623,P0352,83,1371,1047
I048153,20250124,P0242,85,3256,3118
I048154,20220314,P0438,47,759,2702
I048155,20241123,P0093,31,3108,1590
I048156,20250705,P0462,93,3303,1199
I048157,20230107,P0496,26,4061,3886
I048158,20250126,P0449,115,4940,3348
I048159,20251228,P0332,54,1571,68
I048160,20240726,P0453,1,1523,1344
I048161,20221209,P0057,8,1685,894
I048162,20240727,P0069,30,4407,3467
I048163,20220826,P0090,1,457,2958
I048164,20241130,P0318,45,1116,1233
I048165,20250320,P0203,106,4666,1097
I048166,20221002,P0010,41,2042,2479
I048167,20240219,P0239,15,1255,2085
I048168,20240519,P0140,87,3720,2427
I048169,20250503,P0036,34,1574,578
I048170,20240224,P0338,135,3742,1905
I048171,20221102,P0452,3,1543,2131
I048172,20220111,P0047,67,510,3500
I048173,20241218,P0342,21,4344,385
I048174,20230223,P0359,67,3656,3003
I048175,20240224,P0008,95,1440,2298
I048176,20240205,P0170,95,4816,3652
I048177,20231108,P0032,146,3260,795
I048178,20240501,P0295,74,3063,2359
I048179,20251130,P0118,115,2109,405
I048180,20240601,P0201,124,2294,970
I048181,20240426,P0247,139,3075,513
I048182,20240602,P0483,63,2283,1393
I048183,20221103,P0156,113,3125,3580
I048184,20250613,P0071,142,1640,2555
I048185,20250206,P0297,99,1934,1096
I048186,20240914,P0067,25,1760,1849
I048187,20221025,P0134,47,530,1410
I048188,20230121,P0362,100,1389,235
I048189,20241110,P0202,45,4540,3279
I048190,20231003,P0146,82,4392,640
I048191,20250117,P0431,35,3931,3245
I048192,20251118,P0097,41,2521,2360
I048193,20230806,P0163,44,4193,2701
I048194,20240102,P0162,87,3282,114
I048195,20231228,P0212,113,2681,3172
I048196,20220119,P0105,67,1591,1199
I048197,20231104,P0405,102,654,906
I048198,20240928,P0407,125,1298,2874
I048199,20251229,P0338,33,3086,1672
I048200,20220901,P0206,86,2110,1062
I048201,20241130,P0460,51,1110,3723
I048202,20220512,P0258,39,1859,1499
I048203,20230309,P0497,89,3400,3134
I048204,20221109,P0258,125,780,885
I048205,20240302,P0027,132,1673,499
I048206,20241229,P0128,131,4063,1762
I048207,20250219,P0226,37,2343,3684
I048208,20240820,P0486,100,3876,726
I048209,20230830,P0433,149,1479,558
I048210,20250727,P0350,87,1975,3929
I048211,20221227,P0036,106,733,590
I048212,20240302,P0121,52,3896,3841
I048213,20231027,P0363,137,1838,1094
I048214,20220527,P0144,70,4535,1778
I048215,20220120,P0034,142,3230,2199
I048216,20241213,P0057,98,819,3517
I048217,20250608,P0112,133,2731,3473
I048218,20230716,P0483,81,2966,1416
I048219,20250301,P0359,76,2904,2150
I048220,20221012,P0234,128,2589,2660
I048221,20240704,P0159,72,3822,732
I048222,20240511,P0487,136,787,625
I048223,20250214,P0413,51,1344,83
I048224,20230107,P0326,89,3272,2223
I048225,20220329,P0453,117,2585,2140
I048226,20250916,P0330,108,313,3416
I048227,20231024,P0199,80,1096,212
I048228,20221230,P0181,131,735,3198
I048229,20251205,P0349,43,3395,2778
I048230,20230303,P0251,51,435,50
I048231,20241227,P0325,51,1296,3414
I048232,20220930,P0333,20,2546,2261
I048233,20220204,P0320,29,3899,1798
I048234,20241021,P0493,116,720,1610
I048235,20250526,P0070,84,2278,2369
I048236,20230602,P0270,140,1767,546
I048237,20251112,P0336,30,4745,2000
I048238,20230120,P0500,47,1034,2202
I048239,20230707,P0130,24,680,887
I048240,20230323,P0500,109,2238,3868
I048241,20250626,P0343,104,1422,1153
I048242,20230620,P0405,146,1241,2391
I048243,20241116,P0394,137,4563,1229
I048244,20251204,P0217,76,3480,2050
I048245,20240921,P0373,96,2095,1334
I048246,20221128,P0268,41,408,2246
I048247,20250725,P0461,60,1382,2791
I048248,20251006,P0481,129,555,2314
I048249,20230607,P0136,86,3548,2635
I048250,20221118,P0242,104,312,2147
I048251,20251021,P0058,128,1799,1865
I048252,20250418,P0235,122,1575,773
I048253,20250601,P0475,3,1317,3096
I048254,20250312,P0403,66,4825,2860
I048255,20241001,P0143,76,2862,2999
I048256,20220505,P0432,61,4965,1054
I048257,20230127,P0170,133,4740,1294
I048258,20250530,P0073,61,2793,3996
I048259,20230125,P0036,75,1101,2698
I048260,20240410,P0313,130,3107,3627
I048261,20230813,P0068,5,1136,2520
I048262,20240728,P0077,18,100,2218
I048263,20241124,P0277,58,1572,812
I048264,20250727,P0067,30,1821,1023
I048265,20220815,P0270,117,1237,2336
I048266,20241104,P0032,9,2510,1767
I048267,20250813,P0393,60,3499,2781
I048268,20220325,P0468,46,2608,2824
I048269,20250418,P0043,28,1391,1477
I048270,20230203,P0378,85,189,1721
I048271,20251019,P0491,137,872,2598
I048272,20220201,P0217,133,2440,1986
I048273,20230312,P0193,136,4703,953
I048274,20251031,P0497,59,3457,3159
I048275,20230613,P0084,95,1789,1696
I048276,20240715,P0365,108,3344,1100
I048277,20240604,P0488,8,4199,149
I048278,20231218,P0057,3,2330,1610
I048279,20240730,P0057,33,3046,2805
I048280,20240504,P0124,30,3014,2578
I048281,20250413,P0427,107,2160,2626
I048282,20250721,P0284,136,1357,345
I048283,20220830,P0233,61,208,449
I048284,20250810,P0325,18,4273,1484
I048285,20220717,P0212,108,1974,1750
I048286,20231202,P0393,149,3242,2177
I048287,20241028,P0298,76,465,2786
I048288,20220508,P0015,52,2874,2473
I048289,20250122,P0474,117,269,3293
I048290,20221205,P0320,58,3224,746
I048291,20231029,P0103,103,2182,1029
I048292,20220504,P0344,114,2671,599
I048293,20240707,P0275,2,986,2447
I048294,20221002,P0108,100,2436,3978
I048295,20240427,P0082,38,4414,1290
I048296,20220927,P0456,113,1102,2378
I048297,20250514,P0070,103,3677,545
I048298,20240812,P0411,90,3621,2729
I048299,20240525,P0073,147,3568,1327
I048300,20250911,P0197,9,1357,453
I048301,20250927,P0209,18,436,221
I048302,20220802,P0394,36,877,1376
I048303,20230814,P0460,87,376,1644
I048304,20250921,P0436,120,3109,3940
I048305,20230619,P0272,144,2515,3549
I048306,20240130,P0166,27,3260,1710
I048307,20250905,P0129,68,167,2584
I048308,20240304,P0324,132,4599,1002
I048309,20250723,P0251,67,4202,1539
I048310,20250109,P0395,147,2948,3168
I048311,20220326,P0186,17,4574,3860
I048312,20231125,P0154,60,1837,2476
I048313,20220219,P0334,78,4457,2563
I048314,20251106,P0117,74,1223,3985
I048315,20230522,P0429,55,2324,1482
I048316,20230520,P0118,13,2377,91
I048317,20220909,P0321,94,4583,2445
I048318,20250914,P0337,49,3994,690
I048319,20250515,P0408,132,181,611
I048320,20250421,P0252,66,1556,496
I048321,20220120,P0072,98,1786,1516
I048322,20221113,P0184,71,2842,148
I048323,20220813,P0252,70,2258,2201
I048324,20250211,P0383,81,3519,1562
I048325,20221123,P0067,72,3935,1995
I048326,20250209,P0464,77,2353,3594
I048327,20220502,P0058,34,2639,2148
I048328,20230607,P0367,41,2430,71
I048329,20230320,P0026,106,3604,453
I048330,20220209,P0483,40,1708,164
I048331,20230329,P0473,15,1300,2452
I048332,20240908,P0242,125,3901,3358
I048333,20250722,P0325,122,1930,2469
I048334,20240329,P0019,88,2984,885
I048335,20230307,P0291,149,1919,981
I048336,20250313,P0293,105,4958,781
I048337,20220204,P0292,149,2563,262
I048338,20220921,P0368,123,4877,3233
I048339,20250921,P0243,102,1103,737
I048340,20240730,P0111,137,4537,3117
I048341,20240608,P0246,150,2644,196
I048342,20220220,P0392,103,1265,1324
I048343,20230525,P0332,76,4594,3406
I048344,20240905,P0090,117,4605,786
I048345,20230702,P0144,129,2812,3072
I048346,20250905,P0473,90,4222,1989
I048347,20240203,P0292,129,1131,1525
I048348,20220228,P0461,46,2269,469
I048349,20220616,P0243,57,3570,2926
I048350,20250119,P0237,14,2076,3086
I048351,20220527,P0201,70,205,3373
I048352,20220918,P0421,137,1426,163
I048353,20220601,P0362,145,4676,3230
I048354,20230219,P0064,133,1124,2337
I048355,20240819,P0426,137,145,1315
I048356,20231226,P0473,123,2673,3621
I048357,20220325,P0284,144,1251,540
I048358,20220626,P0338,50,1908,2530
I048359,20251212,P0123,5,3916,1720
I048360,20250827,P0069,74,4163,1116
I048361,20220618,P0050,88,1658,3107
I048362,20240427,P0184,53,806,1422
I048363,20250711,P0017,113,1204,2090
I048364,20251021,P0287,43,1981,1450
I048365,20230203,P0195,86,4142,2512
I048366,20251118,P0056,50,1042,410
I048367,20231127,P0303,119,3637,3688
I048368,20230912,P0011,116,1218,3975
I048369,20250114,P0221,24,3531,3920
I048370,20231128,P0429,127,1807,1926
I048371,20221127,P0354,42,958,3600
I048372,20220425,P0396,68,2418,1893
I048373,20250923,P0376,134,4101,2570
I048374,20230721,P0313,107,1133,1081
I048375,20240521,P0490,19,124,1329
I048376,20220129,P0485,59,378,1769
I048377,20250430,P0122,86,620,1300
I048378,20220420,P0469,75,2787,3437
I048379,20220918,P0076,122,4663,1950
I048380,20241205,P0429,43,2551,3197
I048381,20220127,P0176,90,2754,3447
I048382,20240918,P0488,6,1798,3223
I048383,20250105,P0365,95,1402,3076
I048384,20250707,P0061,101,4174,2510
I048385,20250617,P0176,38,1309,162
I048386,20220428,P0166,41,562,1710
I048387,20221014,P0182,139,1599,562
I048388,20220409,P0098,29,2886,238
I048389,20221106,P0066,130,2455,324
I048390,20240505,P0485,38,4899,169
I048391,20230610,P0217,21,4068,2118
I048392,20250108,P0175,78,1118,3136
I048393,20230330,P0319,34,4460,2961
I048394,20240222,P0120,53,4165,757
I048395,20230712,P0175,32,4396,2199
I048396,20250110,P0224,75,1567,1104
I048397,20240409,P0126,140,4106,930
I048398,20221130,P0038,50,1599,2767
I048399,20240813,P0300,119,1093,2880
I048400,20230720,P0182,83,2736,507
I048401,20221005,P0129,86,4790,1314
I048402,20220101,P0360,19,4473,2484
I048403,20250604,P0494,104,3053,746
I048404,20230425,P0349,2,901,2782
I048405,20240201,P0015,10,1192,1429
I048406,20250320,P0208,143,4227,1702
I048407,20220105,P0343,6,1226,69
I048408,20220928,P0303,121,3794,1856
I048409,20230220,P0145,93,1747,938
I048410,20251108,P0130,94,1069,3906
I048411,20220216,P0066,148,4930,2105
I048412,20230109,P0036,124,3599,2145
I048413,20220406,P0039,20,994,1017
I048414,20231216,P0402,74,1197,2586
I048415,20220612,P0432,66,926,2351
I048416,20240114,P0262,91,4244,2510
I048417,20251215,P0061,123,3600,1825
I048418,20251206,P0336,105,3572,3307
I048419,20250421,P0462,9,767,3071
I048420,20250601,P0247,40,4923,1948
I048421,20250627,P0486,135,3948,3773
I048422,20231030,P0438,17,2326,2993
I048423,20241121,P0046,2,3239,1384
I048424,20240616,P0073,83,4894,1665
I048425,20220224,P0280,42,218,1765
I048426,20221102,P0297,5,1870,2066
I048427,20220126,P0234,6,1637,1865
I048428,20220615,P0239,139,4574,1931
I048429,20240414,P0218,121,4809,653
I048430,20240201,P0113,92,1631,2257
I048431,20240628,P0223,95,3597,609
I048432,20220220,P0238,123,1816,3657
I048433,20240213,P0428,17,4340,2321
I048434,20230822,P0085,141,4074,395
I048435,20231029,P0165,24,2362,1825
I048436,20220924,P0382,65,1335,599
I048437,20220525,P0354,45,4989,2130
I048438,20220105,P0270,25,2575,3422
I048439,20240914,P0380,86,951,2827
I048440,20220214,P0215,62,516,1345
I048441,20231213,P0075,147,4319,1603
I048442,20250316,P0429,145,1903,2806
I048443,20240716,P0413,86,1720,2154
I048444,20250825,P0136,90,2393,2718
I048445,20220515,P0041,119,2846,1997
I048446,20230117,P0282,74,1344,3347
I048447,20220831,P0414,32,4192,446
I048448,20250124,P0285,131,3790,576
I048449,20240829,P0021,36,2540,1214
I048450,20251015,P0272,119,346,206
I048451,20221011,P0192,90,1919,3321
I048452,20220418,P0246,95,4543,1872
I048453,20220407,P0124,48,4214,1332
I048454,20221223,P0406,99,2111,1201
I048455,20220104,P0110,95,590,2490
I048456,20250627,P0310,64,3189,3228
I048457,20230702,P0185,45,3945,2528
I048458,20221017,P0343,97,4427,143
I048459,20230129,P0425,30,2810,2390
I048460,20220420,P0229,50,752,2507
I048461,20230708,P0013,98,3989,3112
I048462,20250615,P0253,140,2519,3921
I048463,20250115,P0499,126,3286,803
I048464,20250922,P0057,11,3154,1039
I048465,20250221,P0317,88,2009,3071
I048466,20240206,P0174,48,112,2871
I048467,20230607,P0301,106,4566,2651
I048468,20220717,P0030,130,606,2272
I048469,20220914,P0149,88,767,2458
I048470,20230515,P0218,92,2395,3890
I048471,20241206,P0235,34,2829,3910
I048472,20250518,P0149,114,3220,1395
I048473,20250426,P0223,100,442,2021
I048474,20250921,P0062,10,419,2865
I048475,20251105,P0306,72,4512,3040
I048476,20240919,P0248,12,1580,2146
I048477,20240207,P0246,4,4115,923
I048478,20221110,P0409,121,587,2679
I048479,20220427,P0299,139,3598,909
I048480,20240904,P0389,133,2159,294
I048481,20230227,P0452,30,4188,3140
I048482,20250804,P0261,142,4707,2495
I048483,20220511,P0057,18,2635,1564
I048484,20221028,P0019,149,2252,1019
I048485,20240207,P0255,149,1172,445
I048486,20230109,P0229,93,141,3912
I048487,20230925,P0146,138,3364,287
I048488,20241026,P0173,135,3884,911
I048489,20250310,P0400,6,1591,3455
I048490,20230621,P0052,89,2798,2614
I048491,20251205,P0152,61,4465,2905
I048492,20241122,P0151,44,465,2720
I048493,20221115,P0490,68,739,950
I048494,20220805,P0427,36,2414,1423
I048495,20230528,P0242,15,4888,1411
I048496,20240217,P0215,34,1280,1838
I048497,20231106,P0247,100,2115,1529
I048498,20230727,P0414,97,784,1253
I048499,20220311,P0436,145,167,1762
I048500,20230501,P0101,57,2298,884
I048501,20231210,P0071,95,4566,3009
I048502,20241004,P0473,121,2951,2023
I048503,20220116,P0007,115,1512,1891
I048504,20231205,P0201,35,4969,2623
I048505,20251114,P0468,60,1070,2898
I048506,20220809,P0266,38,991,1958
I048507,20250530,P0222,14,898,1653
I048508,20220715,P0239,116,4889,921
I048509,20230105,P0302,7,547,678
I048510,20251128,P0042,23,1267,2492
I048511,20250218,P0452,70,4603,2993
I048512,20231215,P0422,59,386,3584
I048513,20221029,P0170,32,2616,3093
I048514,20221104,P0401,54,623,3059
I048515,20240531,P0176,51,2196,2089
I048516,20240713,P0086,61,2345,2577
I048517,20230606,P0097,29,2898,3329
I048518,20230822,P0043,53,2617,2800
I048519,20230615,P0279,116,2866,2034
I048520,20240626,P0334,138,1978,1530
I048521,20231202,P0337,57,3150,3485
I048522,20230306,P0102,52,1926,2910
I048523,20231022,P0198,102,2513,651
I048524,20220430,P0390,86,2707,3496
I048525,20230916,P0320,16,696,1197
I048526,20221110,P0296,147,1219,3392
I048527,20240212,P0247,99,4988,2845
I048528,20240930,P0431,105,3929,1684
I048529,20240118,P0352,41,4741,3977
I048530,20240504,P0304,58,972,3673
I048531,20240130,P0002,35,2041,1525
I048532,20230420,P0222,20,1608,2529
I048533,20250101,P0031,143,3694,3243
I048534,20230513,P0468,137,3895,3346
I048535,20241023,P0027,118,3762,126
I048536,20230413,P0062,40,3899,3753
I048537,20230807,P0219,81,1196,3368
I048538,20240102,P0130,45,126,3073
I048539,20221208,P0410,65,2941,3442
I048540,20220325,P0314,34,4301,1971
I048541,20240828,P0358,5,4154,3393
I048542,20241227,P0015,113,336,81
I048543,20240622,P0284,69,1798,1149
I048544,20230712,P0046,55,2891,2143
I048545,20221207,P0374,117,4022,2502
I048546,20240405,P0441,1,1441,2299
I048547,20240119,P0072,119,3487,209
I048548,20250909,P0093,43,2079,383
I048549,20250408,P0132,142,3346,141
I048550,20220526,P0254,149,3452,1711
I048551,20240210,P0195,102,3508,825
I048552,20230915,P0039,77,1711,2525
I048553,20250122,P0222,124,4211,594
I048554,20241001,P0206,118,2629,3123
I048555,20231220,P0330,46,467,540
I048556,20231228,P0265,134,3730,1708
I048557,20250625,P0490,75,1831,1986
I048558,20240211,P0308,142,4097,2710
I048559,20240919,P0167,119,4584,1956
I048560,20230909,P0320,51,4723,1033
I048561,20220516,P0079,11,2463,927
I048562,20250721,P0184,21,1993,2911
I048563,20240507,P0410,24,1292,2629
I048564,20240203,P0210,118,1049,3928
I048565,20240826,P0274,115,4239,551
I048566,20250315,P0383,56,3281,2564
I048567,20231106,P0045,54,4439,1665
I048568,20250530,P0178,96,2536,891
I048569,20251110,P0318,69,2847,1018
I048570,20240830,P0366,46,2642,2350
I048571,20240821,P0102,133,2708,515
I048572,20251118,P0177,21,525,3125
I048573,20221021,P0211,56,3680,121
I048574,20241029,P0195,139,2238,2198
I048575,20241027,P0240,125,1374,646
I048576,20251024,P0253,110,2905,2399
I048577,20250602,P0439,63,3706,2830
I048578,20220608,P0141,149,2170,447
I048579,20220601,P0039,116,1131,1608
I048580,20220317,P0169,130,3658,3711
I048581,20220309,P0045,45,3920,3228
I048582,20230227,P0110,33,4207,1159
I048583,20230607,P0379,65,1219,1380
I048584,20250316,P0365,19,1273,1651
I048585,20231120,P0193,61,3409,2913
I048586,20240714,P0318,143,311,1990
I048587,20221117,P0128,113,1384,2434
I048588,20250226,P0492,106,2438,3462
I048589,20221121,P0363,87,493,485
I048590,20220110,P0169,130,4842,3857
I048591,20250218,P0300,50,1275,2893
I048592,20251127,P0113,32,2730,180
I048593,20221113,P0080,13,4338,3540
I048594,20250516,P0315,108,4587,3684
I048595,20231204,P0013,88,4395,796
I048596,20250202,P0401,83,1658,1388
I048597,20221118,P0042,150,1713,3554
I048598,20251230,P0489,23,1026,1228
I048599,20231129,P0202,113,4805,1131
I048600,20250801,P0363,92,1948,1817
I048601,20241018,P0417,99,1478,974
I048602,20250803,P0116,131,1287,784
I048603,20240424,P0040,58,214,2884
I048604,20231101,P0152,1,3092,1083
I048605,20220301,P0239,39,2165,2747
I048606,20241005,P0397,90,3744,2823
I048607,20231120,P0107,7,309,1916
I048608,20230509,P0440,93,589,3826
I048609,20251102,P0278,76,3395,713
I048610,20240414,P0250,150,2178,1083
I048611,20250708,P0138,46,4841,1514
I048612,20230709,P0102,20,3449,1559
I048613,20230807,P0047,1,4137,402
I048614,20250215,P0489,89,1905,2712
I048615,20250629,P0024,137,3200,1083
I048616,20240419,P0362,13,2923,3028
I048617,20240130,P0190,150,2555,1460
I048618,20220316,P0377,20,3226,2927
