DealerID,DealerName,DealerType,City,State
D03100,Chanda-Nori,Silver,Rourkela,West Bengal
D03101,Jaggi PLC,Silver,Jehanabad,Haryana
D03102,"Srinivas, Jhaveri and Cherian",Gold,Ambarnath,Maharashtra
D03103,"Vora, Chokshi and Guha",Premium,Burhanpur,Mizoram
D03104,Karpe-Ben,Premium,Udaipur,Andhra Pradesh
D03105,Shan Group,Premium,Madhyamgram,Chhattisgarh
D03106,Garg-Tara,Silver,Panchkula,Mizoram
D03107,Dube LLC,Retail,Bhopal,Goa
D03108,"Sami, Som and Bumb",Silver,Bhagalpur,Kerala
D03109,Mistry Group,Retail,Rajpur Sonarpur,Manipur
D03110,Mangal-Sem,Gold,Ahmednagar,Tamil Nadu
D03111,Misra PLC,Distributor,Anantapur,Haryana
D03112,Ray Ltd,Retail,Rewa,Manipur
D03113,"Das, Kata and Batta",Premium,Gaya,Arunachal Pradesh
D03114,"Kapur, Thaman and Nanda",Silver,Ludhiana,Maharashtra
D03115,"Jani, Kaul and Bhasin",Gold,Raiganj,Uttar Pradesh
D03116,Parmar-Shanker,Premium,Danapur,Telangana
D03117,"Sant, Shroff and Khosla",Gold,Ludhiana,Uttar Pradesh
D03118,Mutti-Bajwa,Distributor,Raurkela Industrial Township,Telangana
D03119,"Bajwa, Madan and Varma",Silver,Shimoga,Telangana
D03120,Purohit-Soni,Silver,Sambhal,Tamil Nadu
D03121,Tak-Apte,Distributor,Srikakulam,Uttar Pradesh
D03122,Chatterjee Group,Silver,Panihati,Tamil Nadu
D03123,Sura Group,Retail,Bilaspur,Haryana
D03124,"Sridhar, Tailor and Sarin",Gold,Warangal,Tripura
D03125,Mane Ltd,Premium,Bulandshahr,Goa
D03126,Jhaveri-Venkatesh,Distributor,Jorhat,Andhra Pradesh
D03127,"Andra, Master and Patil",Retail,Ramagundam,Tamil Nadu
D03128,Chowdhury Inc,Premium,Jamnagar,Punjab
D03129,Radhakrishnan PLC,Premium,Vijayawada,Bihar
D03130,Bal Inc,Distributor,Raipur,Jharkhand
D03131,Gopal-Shukla,Retail,Bikaner,Chhattisgarh
D03132,Subramaniam and Sons,Premium,Muzaffarpur,Tripura
D03133,"Baral, Mallick and Pall",Premium,Bokaro,Tamil Nadu
D03134,Mane-Hegde,Retail,Gudivada,Andhra Pradesh
D03135,Sharma Ltd,Silver,Bhalswa Jahangir Pur,Assam
D03136,Mital-Randhawa,Premium,Ratlam,Karnataka
D03137,Samra-Jayaraman,Gold,Panihati,Arunachal Pradesh
D03138,Patla-Bera,Retail,Shimla,Bihar
D03139,"Sundaram, Malhotra and Das",Premium,Farrukhabad,Chhattisgarh
D03140,Dutt-Sarraf,Distributor,Raiganj,Chhattisgarh
D03141,Loyal Inc,Gold,Kishanganj,Gujarat
D03142,"Chandran, Mohanty and Gokhale",Premium,Jamshedpur,Mizoram
D03143,Lanka Group,Gold,Secunderabad,Bihar
D03144,Kapur-Tank,Gold,Dehri,Madhya Pradesh
D03145,"Mannan, Oommen and Dugar",Silver,Orai,Goa
D03146,Saxena-Kothari,Gold,Allahabad,Bihar
D03147,"Sawhney, Balakrishnan and Goel",Silver,Moradabad,Uttar Pradesh
D03148,Andra-Chanda,Retail,Thrissur,Maharashtra
D03149,"Deep, Ganguly and Chaudhuri",Silver,Giridih,Karnataka
D03150,Wali Inc,Distributor,Kavali,Uttar Pradesh
D03151,Jaggi-Dube,Premium,Anand,Assam
D03152,Misra PLC,Retail,Gorakhpur,Assam
D03153,Chaudhuri PLC,Retail,Jalgaon,Andhra Pradesh
D03154,Varma-Nagar,Distributor,Rajahmundry,Arunachal Pradesh
D03155,"Padmanabhan, Deshpande and Wable",Silver,Solapur,Manipur
D03156,"Sangha, Radhakrishnan and Balakrishnan",Premium,Katihar,Gujarat
D03157,Vig LLC,Silver,Jhansi,Mizoram
D03158,Natt Ltd,Gold,Latur,Manipur
D03159,Deshmukh LLC,Silver,Ambarnath,Jharkhand
D03160,Oommen-Date,Retail,Amroha,Telangana
D03161,"Rana, Sheth and Palan",Premium,Lucknow,Andhra Pradesh
D03162,Dasgupta-Mitra,Silver,Proddatur,Sikkim
D03163,Sagar PLC,Premium,Raipur,Nagaland
D03164,"Gulati, Mukherjee and Sane",Premium,Parbhani,Gujarat
D03165,Dyal-Bir,Gold,Aizawl,Manipur
D03166,"Gulati, Mall and Mander",Gold,Kottayam,West Bengal
D03167,Sha-De,Retail,Phusro,Assam
D03168,Tata Ltd,Distributor,Dehri,Rajasthan
D03169,"Kota, Manne and Varty",Premium,Hyderabad,Karnataka
D03170,Sood Group,Distributor,Srinagar,Kerala
D03171,Chahal-De,Retail,Bhiwandi,Himachal Pradesh
D03172,"Yogi, Jaggi and Bhatti",Premium,Noida,Manipur
D03173,Mangal LLC,Premium,Tiruvottiyur,Himachal Pradesh
D03174,"Hayre, Varkey and Rao",Distributor,Yamunanagar,Goa
D03175,Chadha LLC,Silver,Jaunpur,Uttar Pradesh
D03176,Saxena Group,Gold,Malegaon,Meghalaya
D03177,Andra-Magar,Silver,Dhanbad,Maharashtra
D03178,"Pai, Venkatesh and Sur",Distributor,Silchar,Assam
D03179,"Rastogi, Nagar and Bajaj",Gold,Malda,Arunachal Pradesh
D03180,Om LLC,Silver,Chinsurah,Uttar Pradesh
D03181,Subramanian-Babu,Gold,Faridabad,Sikkim
D03182,Saha Ltd,Premium,Chinsurah,Madhya Pradesh
D03183,Shenoy Ltd,Silver,Vellore,Nagaland
D03184,"Aurora, Mohanty and Talwar",Gold,Dibrugarh,Goa
D03185,Chaudhuri Inc,Gold,Kolkata,Maharashtra
D03186,Kaur-Iyer,Gold,Panvel,Meghalaya
D03187,Parmer Group,Silver,Delhi,Sikkim
D03188,"Gour, Loyal and Parsa",Retail,Amravati,Gujarat
D03189,Vala-Sani,Silver,Uluberia,Madhya Pradesh
D03190,Bhasin Group,Distributor,Bahraich,Sikkim
D03191,Sundaram Inc,Silver,Gopalpur,Chhattisgarh
D03192,Dalal Group,Gold,Kanpur,Haryana
D03193,Tata Inc,Premium,Dewas,Andhra Pradesh
D03194,Vyas LLC,Silver,Jodhpur,Bihar
D03195,Misra LLC,Silver,Bhopal,Jharkhand
D03196,Banerjee Group,Gold,Ambala,Karnataka
D03197,Gade-Saha,Premium,Chandigarh,Karnataka
D03198,Pandya LLC,Premium,Latur,Chhattisgarh
D03199,"Swamy, Kala and Luthra",Distributor,Thanjavur,West Bengal
D03200,Gour-Shenoy,Silver,Bhagalpur,Arunachal Pradesh
D03201,Mander-Sawhney,Premium,Ahmedabad,Tamil Nadu
D03202,Balakrishnan and Sons,Premium,Hubli–Dharwad,Madhya Pradesh
D03203,Nori-Sachar,Retail,Sambhal,Assam
D03204,"Sekhon, Mahal and Ram",Retail,Adoni,Haryana
D03205,Chadha-Ratta,Premium,Eluru,Bihar
D03206,Gupta-Bala,Distributor,Berhampore,Gujarat
D03207,Jani-Khurana,Premium,Belgaum,Andhra Pradesh
D03208,"Kaul, Mitra and Thaker",Gold,Asansol,Madhya Pradesh
D03209,Keer Ltd,Silver,Anantapur,Sikkim
D03210,Jha Ltd,Distributor,Adoni,Mizoram
D03211,"Doshi, Dewan and Sridhar",Gold,Alappuzha,Assam
D03212,"Kohli, Misra and Sarma",Distributor,Mathura,Telangana
D03213,Varty-Batra,Gold,Rajpur Sonarpur,Uttar Pradesh
D03214,Mani-Radhakrishnan,Silver,Uluberia,Manipur
D03215,Ghosh-Nayar,Silver,Sambalpur,Jharkhand
D03216,"Jani, Ghosh and Shanker",Retail,Mangalore,Kerala
D03217,"Ghosh, Ghose and Mand",Gold,Solapur,Andhra Pradesh
D03218,Barad LLC,Retail,Guna,Bihar
D03219,Singh PLC,Gold,Kanpur,Himachal Pradesh
D03220,"Padmanabhan, Verma and Bahri",Retail,Mathura,Odisha
D03221,Bahl Inc,Silver,Gandhidham,Kerala
D03222,"Sangha, Savant and Khanna",Distributor,Navi Mumbai,Haryana
D03223,"Borah, Tandon and Chawla",Retail,Bhind,Chhattisgarh
D03224,Kurian Group,Gold,Khammam,Nagaland
D03225,Rana LLC,Gold,Chennai,Madhya Pradesh
D03226,"Golla, Saraf and Andra",Silver,Siwan,Tamil Nadu
D03227,Bala-Atwal,Gold,Rajkot,Jharkhand
D03228,Mandal-Loke,Premium,Karnal,West Bengal
D03229,Dutta-Bhattacharyya,Distributor,Kirari Suleman Nagar,Tripura
D03230,"Mane, Ganesan and Tripathi",Retail,Bhusawal,Bihar
D03231,Nagi-Gade,Distributor,Ramagundam,Chhattisgarh
D03232,Kala and Sons,Silver,Bidar,Mizoram
D03233,"Chand, Lata and Khosla",Retail,Rourkela,Odisha
D03234,Mody-Dhar,Retail,Amritsar,Nagaland
D03235,Jhaveri and Sons,Premium,Madurai,Madhya Pradesh
D03236,Behl-Rajagopalan,Silver,Nagpur,Chhattisgarh
D03237,Kar Group,Gold,Ulhasnagar,West Bengal
D03238,"Parikh, Banerjee and Dada",Premium,Dhanbad,Manipur
D03239,Panchal-Banik,Premium,Tadepalligudem,Kerala
D03240,"Jayaraman, Garde and Das",Distributor,Kollam,Himachal Pradesh
D03241,"Dyal, Doctor and Modi",Distributor,Jabalpur,Jharkhand
D03242,"Om, Rana and Bir",Distributor,Asansol,Rajasthan
D03243,"Lala, Dhar and Sethi",Premium,Yamunanagar,Gujarat
D03244,"Mane, Nagar and Dhar",Gold,Tirupati,Haryana
D03245,Boase-Date,Retail,Tumkur,Jharkhand
D03246,Loyal LLC,Distributor,Burhanpur,Madhya Pradesh
D03247,Mitter PLC,Gold,Narasaraopet,Andhra Pradesh
D03248,Loyal-Mall,Silver,Secunderabad,Himachal Pradesh
D03249,Bahri PLC,Distributor,Jalgaon,Chhattisgarh
D03250,Hegde-Bhagat,Retail,Arrah,Manipur
D03251,Bahl-Kurian,Silver,Rourkela,Madhya Pradesh
D03252,"Varty, Saini and Goyal",Silver,Ballia,Tripura
D03253,Morar-Biswas,Retail,Anantapur,Arunachal Pradesh
D03254,"Dass, Bhardwaj and Ghose",Distributor,Durgapur,Tripura
D03255,Chaudhry Ltd,Premium,Avadi,Punjab
D03256,Choudhry and Sons,Retail,Agra,Rajasthan
D03257,Dayal Ltd,Retail,Berhampore,Madhya Pradesh
D03258,Lala LLC,Retail,Durg,Arunachal Pradesh
D03259,"Mander, Seshadri and Chada",Silver,Chandrapur,Uttar Pradesh
D03260,Mand-Ratta,Gold,Jalgaon,Meghalaya
D03261,Majumdar-Bali,Premium,Bulandshahr,Karnataka
D03262,"Lall, Prabhu and Reddy",Distributor,Barasat,Karnataka
D03263,Taneja-Loyal,Distributor,Raebareli,Karnataka
D03264,"Kuruvilla, Kibe and Barad",Gold,Dindigul,Haryana
D03265,"Dani, Kamdar and Issac",Retail,Bijapur,Himachal Pradesh
D03266,Goel Inc,Premium,Bardhaman,Nagaland
D03267,"Misra, Kunda and Prasad",Distributor,Raipur,Punjab
D03268,Ramachandran LLC,Distributor,Warangal,Sikkim
D03269,Kuruvilla and Sons,Retail,Aizawl,West Bengal
D03270,Soni LLC,Gold,Ozhukarai,Sikkim
D03271,Rajagopalan Inc,Premium,Mau,Punjab
D03272,Dutta LLC,Gold,Nangloi Jat,Manipur
D03273,Bail Ltd,Gold,Haridwar,Kerala
D03274,Varghese PLC,Premium,Pallavaram,Jharkhand
D03275,Chakrabarti Ltd,Premium,Bally,Meghalaya
D03276,Naidu-Sami,Distributor,Kamarhati,Rajasthan
D03277,"Kannan, Pai and Dua",Distributor,Rajpur Sonarpur,Bihar
D03278,Apte LLC,Premium,Bhalswa Jahangir Pur,Meghalaya
D03279,"Basu, Suri and Ratti",Silver,Sirsa,Maharashtra
D03280,"Lanka, Jayaraman and Vig",Distributor,Ajmer,Bihar
D03281,Bawa Inc,Silver,Kumbakonam,Goa
D03282,Dubey Ltd,Premium,Shimoga,Meghalaya
D03283,"Chhabra, Mitter and Krishnamurthy",Distributor,Tadepalligudem,Telangana
D03284,Nigam-Choudhry,Gold,Madhyamgram,Telangana
D03285,"Ramakrishnan, Kuruvilla and Anand",Premium,Maheshtala,Arunachal Pradesh
D03286,Varty-Chadha,Retail,Karnal,Telangana
D03287,Sharma Ltd,Silver,Thrissur,Madhya Pradesh
D03288,Golla-Tandon,Premium,Buxar,Gujarat
D03289,Banerjee-Raghavan,Premium,Sambhal,Rajasthan
D03290,Srinivas Inc,Distributor,Motihari,Tamil Nadu
D03291,Narasimhan-Gala,Distributor,Ballia,Chhattisgarh
D03292,Ramaswamy-Nagarajan,Distributor,Chapra,Telangana
D03293,"Barad, Sheth and Kata",Retail,Kozhikode,Uttar Pradesh
D03294,Vaidya Inc,Distributor,Etawah,West Bengal
D03295,"Thaman, Rege and Batta",Premium,Begusarai,Tripura
D03296,"Som, Sampath and Bhardwaj",Distributor,Anantapuram,Chhattisgarh
D03297,"Chandran, Lata and Brahmbhatt",Gold,Surendranagar Dudhrej,West Bengal
D03298,"Kulkarni, Vohra and Warrior",Distributor,Bhavnagar,Chhattisgarh
D03299,Maharaj Inc,Retail,Srikakulam,Nagaland
D03300,Shere-Sankar,Gold,Muzaffarnagar,Himachal Pradesh
D03301,Mukhopadhyay-Sem,Premium,Chandrapur,Maharashtra
D03302,"Prabhu, Grewal and Vig",Premium,Gandhinagar,Tamil Nadu
D03303,D’Alia-Behl,Silver,Mango,Jharkhand
D03304,"Kibe, Dalal and Vyas",Gold,Hubli–Dharwad,Goa
D03305,Murthy-Rajagopalan,Silver,Kurnool,Mizoram
D03306,"Prasad, Srinivasan and Deshmukh",Gold,Bhusawal,Sikkim
D03307,Vohra-Chad,Gold,Jamshedpur,Kerala
D03308,Palla-Dhillon,Retail,Khammam,Kerala
D03309,Pal PLC,Silver,Raurkela Industrial Township,Nagaland
D03310,"Deep, Char and Majumdar",Retail,Madurai,Tamil Nadu
D03311,"Chacko, Bhakta and Saini",Gold,Orai,Rajasthan
D03312,"Hegde, Barad and Vora",Premium,Ozhukarai,Madhya Pradesh
D03313,"Viswanathan, Pandey and Goyal",Gold,Bhimavaram,Uttarakhand
D03314,"Brar, Bahri and Mohan",Retail,Vasai-Virar,Andhra Pradesh
D03315,Dey LLC,Silver,Hapur,Meghalaya
D03316,Parmer and Sons,Silver,Mango,Punjab
D03317,Cherian-Sehgal,Retail,Guwahati,Mizoram
D03318,Behl-Ghose,Silver,Tiruppur,Andhra Pradesh
D03319,Padmanabhan and Sons,Distributor,Shimla,Sikkim
D03320,Dalal and Sons,Premium,Kumbakonam,Chhattisgarh
D03321,Dada-Varty,Premium,Rohtak,Arunachal Pradesh
D03322,Lalla-Sant,Premium,Jamshedpur,Bihar
D03323,Soni Group,Silver,Barasat,Bihar
D03324,Batta-Ratti,Silver,Danapur,Sikkim
D03325,Dhawan-Bedi,Gold,Malegaon,Uttarakhand
D03326,Bahl Group,Gold,Muzaffarnagar,Assam
D03327,Patla Inc,Premium,Surat,Jharkhand
D03328,Prakash-Hora,Distributor,Raipur,Odisha
D03329,Sahota-Patla,Gold,Chapra,Mizoram
D03330,"Rattan, Badal and Keer",Gold,Dewas,Himachal Pradesh
D03331,Buch PLC,Silver,Katihar,Uttar Pradesh
D03332,Goyal Ltd,Distributor,Gulbarga,Meghalaya
D03333,"Behl, Gera and Deshpande",Premium,Sasaram,Chhattisgarh
D03334,Dhingra LLC,Gold,Amaravati,Tamil Nadu
D03335,"Rajagopalan, Sawhney and Bhagat",Distributor,Parbhani,Maharashtra
D03336,Bakshi PLC,Distributor,Adoni,Andhra Pradesh
D03337,Balakrishnan Group,Premium,Bettiah,West Bengal
D03338,Rege-Deo,Distributor,Bareilly,Tamil Nadu
D03339,Nath and Sons,Distributor,Gorakhpur,Arunachal Pradesh
D03340,Sangha PLC,Distributor,Raebareli,Manipur
D03341,Pandit PLC,Gold,Nashik,Rajasthan
D03342,"Palla, Edwin and Memon",Premium,Siliguri,Telangana
D03343,Narayan-Vig,Distributor,Kirari Suleman Nagar,Punjab
D03344,Nigam-Buch,Distributor,Begusarai,Meghalaya
D03345,Mannan Group,Gold,Kottayam,Punjab
D03346,Upadhyay-Sehgal,Premium,Hajipur,Himachal Pradesh
D03347,Kothari-Prabhakar,Silver,Guntur,West Bengal
D03348,Lall-Chander,Gold,Raipur,Sikkim
D03349,Prabhu and Sons,Premium,Secunderabad,Madhya Pradesh
D03350,"Menon, Desai and Subramaniam",Distributor,Loni,Odisha
D03351,"Manda, Prabhu and Mani",Premium,Jalgaon,Jharkhand
D03352,Vyas-Chandran,Premium,Mathura,Karnataka
D03353,Pandey-Doshi,Premium,Kozhikode,West Bengal
D03354,Parekh-Suri,Silver,Jabalpur,Uttarakhand
D03355,Kala Inc,Premium,Mysore,Himachal Pradesh
D03356,Baria-Sibal,Silver,Maheshtala,Mizoram
D03357,"Patil, Bhatti and Das",Distributor,Hapur,Himachal Pradesh
D03358,"Chandra, Sethi and Kashyap",Silver,Sultan Pur Majra,Meghalaya
D03359,"Palla, Chaudhary and Salvi",Distributor,Tenali,Haryana
D03360,Pandey-Wason,Distributor,Shimoga,Karnataka
D03361,Goda-Devan,Silver,Sonipat,Mizoram
D03362,Dani LLC,Gold,Coimbatore,Tripura
D03363,Vohra-Brahmbhatt,Retail,Ghaziabad,Uttarakhand
D03364,Acharya Inc,Premium,Ballia,Sikkim
D03365,"Samra, Ray and Salvi",Retail,Hindupur,Haryana
D03366,"Vala, Sekhon and Khalsa",Premium,Mahbubnagar,Himachal Pradesh
D03367,Barman PLC,Premium,Haridwar,West Bengal
D03368,Vala-Parikh,Distributor,Bally,Bihar
D03369,Sha Group,Premium,Nagercoil,Odisha
D03370,"Yadav, Subramanian and Chada",Premium,Patna,Odisha
D03371,Mammen-Wason,Silver,Udupi,Sikkim
D03372,"Barad, Oak and Taneja",Retail,Patna,Tripura
D03373,Wali-Varma,Silver,Guntur,Chhattisgarh
D03374,Nagarajan Group,Premium,Tiruchirappalli,Tamil Nadu
D03375,Basak-Kant,Distributor,Erode,Nagaland
D03376,Modi Group,Silver,Ozhukarai,Punjab
D03377,Sunder Inc,Silver,Pimpri-Chinchwad,Assam
D03378,Ganesan-Roy,Gold,Avadi,Uttar Pradesh
D03379,Sahni and Sons,Premium,Mau,Odisha
D03380,Vig-Sankar,Distributor,Raiganj,West Bengal
D03381,Khosla Inc,Silver,Varanasi,Himachal Pradesh
D03382,Kaur Group,Silver,Tumkur,Bihar
D03383,"Rajagopalan, Mishra and Pau",Distributor,Khandwa,Mizoram
D03384,"Krishna, Tak and Gole",Premium,Vijayawada,Tripura
D03385,Dubey-Manne,Gold,Cuttack,Punjab
D03386,Karnik PLC,Silver,Faridabad,Himachal Pradesh
D03387,Pandey-Agrawal,Gold,Bhalswa Jahangir Pur,Tamil Nadu
D03388,Vyas and Sons,Retail,Asansol,Andhra Pradesh
D03389,Mital LLC,Premium,Farrukhabad,Tamil Nadu
D03390,"More, Ahluwalia and Karpe",Retail,Kozhikode,Haryana
D03391,Sha Ltd,Retail,Unnao,Chhattisgarh
D03392,Venkataraman-Tata,Retail,Jaunpur,Jharkhand
D03393,Sami-Srivastava,Premium,Bareilly,Arunachal Pradesh
D03394,"Dube, Magar and Raj",Premium,Imphal,Meghalaya
D03395,Hegde LLC,Distributor,Silchar,Arunachal Pradesh
D03396,Sem Ltd,Gold,Surat,Haryana
D03397,"Thakkar, Krishnamurthy and Iyer",Gold,Tiruvottiyur,Uttarakhand
D03398,Dhaliwal LLC,Distributor,Gulbarga,Uttarakhand
D03399,Deshmukh-Upadhyay,Distributor,Ajmer,Maharashtra
D03400,Sarkar-Thakur,Retail,Parbhani,Rajasthan
D03401,Brar LLC,Distributor,Phagwara,Odisha
D03402,Vig-Iyer,Silver,Muzaffarpur,West Bengal
D03403,"Dewan, Sidhu and Bassi",Gold,Hindupur,Tamil Nadu
D03404,Nazareth-Mann,Distributor,Ranchi,Mizoram
D03405,Contractor-Nazareth,Silver,Aizawl,Bihar
D03406,"Mangal, Swaminathan and Dhar",Silver,Shivpuri,Odisha
D03407,Bhakta-Luthra,Silver,Tinsukia,Tripura
D03408,"Purohit, Bhalla and Iyengar",Silver,Siwan,Meghalaya
D03409,Dasgupta Group,Retail,Saharsa,Assam
D03410,Agarwal-Hans,Silver,Morena,Tamil Nadu
D03411,Thakur Ltd,Retail,Ambattur,Karnataka
D03412,"Kara, Nadig and Mani",Retail,Vellore,Madhya Pradesh
D03413,Lall Ltd,Silver,Katni,Bihar
D03414,Dhaliwal PLC,Gold,Panipat,Uttar Pradesh
D03415,Edwin-Basak,Silver,Agartala,Mizoram
D03416,Thaman-Ghose,Silver,Mysore,Nagaland
D03417,"Mukherjee, Bajaj and Sarma",Silver,Barasat,Uttar Pradesh
D03418,Kar LLC,Gold,Ichalkaranji,Kerala
D03419,Mitra-Kapoor,Premium,Unnao,Manipur
D03420,Venkatesh LLC,Premium,Gangtok,Manipur
D03421,Yohannan PLC,Retail,Narasaraopet,Manipur
D03422,"Patla, Keer and Dave",Retail,Ambattur,Kerala
D03423,"Korpal, Lala and Tank",Gold,Ongole,Chhattisgarh
D03424,"Andra, Kapoor and Patla",Distributor,Gandhidham,Punjab
D03425,"Nadig, Venkataraman and Sheth",Premium,Muzaffarnagar,Tripura
D03426,"Jani, Varma and Dixit",Retail,Bettiah,Goa
D03427,"Mann, Krish and Dube",Premium,Ramagundam,Andhra Pradesh
D03428,"Dhingra, Shroff and Morar",Gold,Dewas,Assam
D03429,"Bhatnagar, Prasad and Singh",Gold,Vijayawada,Himachal Pradesh
D03430,Gola Inc,Distributor,New Delhi,Himachal Pradesh
D03431,Sankaran Inc,Distributor,Kharagpur,Maharashtra
D03432,Kant-Wali,Gold,Udupi,Haryana
D03433,Badami and Sons,Retail,Farrukhabad,Maharashtra
D03434,Tripathi Group,Premium,Rourkela,Kerala
D03435,"Goel, Dutta and Borde",Silver,Karnal,Telangana
D03436,"Badal, Ghose and Mital",Distributor,Ozhukarai,Madhya Pradesh
D03437,Kala-Atwal,Silver,Sasaram,Meghalaya
D03438,Amble PLC,Retail,Aurangabad,Karnataka
D03439,Dewan-Sibal,Distributor,Machilipatnam,Sikkim
D03440,Wali LLC,Silver,Ozhukarai,Madhya Pradesh
D03441,Devan PLC,Retail,Chandrapur,Assam
D03442,"De, Chakraborty and Kapadia",Premium,Junagadh,Uttar Pradesh
D03443,"Pandit, Kaul and Kohli",Retail,Gudivada,Andhra Pradesh
D03444,"Soni, Pall and Ram",Distributor,Silchar,Bihar
D03445,Prakash LLC,Gold,Udupi,Bihar
D03446,"Lalla, Khalsa and Mangat",Premium,Raiganj,Manipur
D03447,"Bhatia, Lall and Patel",Silver,Bathinda,Madhya Pradesh
D03448,"Kar, Venkataraman and Chand",Distributor,Vijayanagaram,Manipur
D03449,Parmer and Sons,Gold,Gandhinagar,Bihar
D03450,Vohra and Sons,Retail,Ambala,Tripura
D03451,Sastry PLC,Gold,Kozhikode,Tamil Nadu
D03452,"Buch, Badami and Gole",Distributor,Jamnagar,Karnataka
D03453,"Mann, Dua and Sane",Distributor,Haldia,Punjab
D03454,"Venkataraman, Mangal and Goswami",Gold,Rourkela,Andhra Pradesh
D03455,Nagarajan-Shere,Retail,Tirupati,Goa
D03456,"Ravi, Minhas and Srinivas",Gold,Tezpur,Mizoram
D03457,"Bedi, Sarna and Varkey",Distributor,Morena,Andhra Pradesh
D03458,Ravel-Goyal,Distributor,Satna,Odisha
D03459,Goda and Sons,Silver,Moradabad,Mizoram
D03460,Gokhale-Borah,Silver,Noida,Himachal Pradesh
D03461,Sahni-Kalla,Premium,Hospet,Telangana
D03462,Mukhopadhyay PLC,Distributor,Gurgaon,Maharashtra
D03463,Reddy Ltd,Silver,Mira-Bhayandar,Tripura
D03464,"Murty, Parsa and Palla",Gold,Hazaribagh,West Bengal
D03465,"Datta, Dugar and Sachdev",Retail,Muzaffarpur,Karnataka
D03466,Venkatesh-Ratti,Gold,Bhagalpur,Sikkim
D03467,Sachdev Group,Retail,Karaikudi,Uttarakhand
D03468,Varkey LLC,Silver,Ambarnath,Bihar
D03469,Krishna-Bhandari,Premium,Sri Ganganagar,Odisha
D03470,Luthra and Sons,Gold,Farrukhabad,Uttar Pradesh
D03471,Dua PLC,Gold,Kharagpur,Gujarat
D03472,Sule-Prabhakar,Gold,Karawal Nagar,Bihar
D03473,"Sarma, Sankaran and Kar",Retail,Chittoor,Himachal Pradesh
D03474,"Sanghvi, Garde and Jaggi",Silver,Bettiah,Meghalaya
D03475,Bassi-Mall,Gold,Morbi,Manipur
D03476,Rao Group,Gold,Alwar,Tripura
D03477,Manne-Sood,Premium,Fatehpur,Karnataka
D03478,Pingle Inc,Premium,Ramagundam,Tripura
D03479,Dayal Inc,Silver,Nandyal,Rajasthan
D03480,Kade PLC,Silver,Bhopal,Chhattisgarh
D03481,Malhotra and Sons,Distributor,Pali,Maharashtra
D03482,"Shan, Ganesan and Kota",Premium,Rewa,Gujarat
D03483,"Sidhu, Kalita and Mani",Distributor,Bally,Maharashtra
D03484,Bhatnagar Ltd,Retail,Faridabad,Punjab
D03485,Raghavan-Lata,Distributor,Kamarhati,Gujarat
D03486,Ramanathan PLC,Gold,Guna,Madhya Pradesh
D03487,"Rama, Manne and Amble",Distributor,Bilaspur,Telangana
D03488,Pillay PLC,Silver,Nizamabad,Meghalaya
D03489,Nigam Group,Retail,Hospet,Maharashtra
D03490,"Pingle, Lall and Goel",Gold,Kamarhati,Uttarakhand
D03491,Ravi-Pingle,Distributor,Purnia,Haryana
D03492,"Samra, Shroff and Ratti",Retail,Karnal,Rajasthan
D03493,Gokhale and Sons,Retail,Durg,Andhra Pradesh
D03494,Varughese Group,Gold,Dharmavaram,Bihar
D03495,"Gaba, Kumar and Kapur",Distributor,Hajipur,Bihar
D03496,Acharya PLC,Retail,Madurai,Chhattisgarh
D03497,"Tara, Deol and Anand",Retail,Guna,Jharkhand
D03498,"Kaul, Rege and Taneja",Premium,Jaunpur,Karnataka
D03499,"Gill, Thakkar and Agarwal",Retail,Pudukkottai,Tamil Nadu
D03500,"Dalal, Nagi and Dhar",Premium,Guntur,Gujarat
D03501,Ghose-Swamy,Distributor,Panchkula,Haryana
D03502,Shetty Group,Distributor,Alwar,Haryana
D03503,Taneja-Nadig,Distributor,Panihati,Tamil Nadu
D03504,Buch and Sons,Silver,Bulandshahr,Uttar Pradesh
D03505,Setty-Mitra,Distributor,Kishanganj,West Bengal
D03506,"Sachar, Bumb and Venkatesh",Retail,Kulti,Chhattisgarh
D03507,Chatterjee-Bhavsar,Gold,Jamalpur,Arunachal Pradesh
D03508,More-Mane,Premium,Proddatur,Manipur
D03509,"Agate, Issac and Gandhi",Silver,Ambattur,Karnataka
D03510,Sha-Muni,Distributor,Bikaner,Himachal Pradesh
D03511,Shenoy-Dada,Distributor,Unnao,Uttarakhand
D03512,Bandi PLC,Gold,Visakhapatnam,Himachal Pradesh
D03513,Tripathi-Rajan,Gold,Etawah,Odisha
D03514,Char-Chakraborty,Silver,Rajkot,Kerala
D03515,"Bahl, Rout and Vaidya",Premium,Tirupati,Himachal Pradesh
D03516,"Naik, Jain and Chokshi",Distributor,Srikakulam,Sikkim
D03517,"Khatri, Wagle and Rao",Silver,Berhampore,Meghalaya
D03518,Bose-Bobal,Retail,Machilipatnam,Uttarakhand
D03519,"Nagar, Keer and Sarma",Retail,Karnal,Himachal Pradesh
D03520,Iyengar-Butala,Silver,Tezpur,Nagaland
D03521,Tailor Group,Distributor,Khora ,Manipur
D03522,"Modi, Butala and Bala",Silver,Hubli–Dharwad,Assam
D03523,Banerjee-Sood,Distributor,Panipat,Rajasthan
D03524,Uppal-Suri,Gold,Dehradun,Uttar Pradesh
D03525,Karan-Wali,Silver,Surendranagar Dudhrej,Assam
